File,Type,Size(Bytes),LastModified,Source
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/mi/me/mime,data,14954,2025-11-26 18:52:38.747759566 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/mi/me/mime_guess,data,20667,2025-11-26 18:52:38.747759566 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/mi/ma/mimalloc,data,23909,2025-11-26 18:52:39.527759567 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/mi/xt/mixtrics,data,27439,2025-12-15 12:55:37.540000445 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/mu/lt/multipart,data,104492,2025-11-25 01:29:17.331673429 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/mu/lt/multimap,data,5699,2025-12-15 12:58:21.716000454 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/mu/rm/murmur3,data,2621,2025-12-15 12:55:37.556000445 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/mu/rm/murmurhash32,data,1380,2025-12-15 12:57:56.488000453 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/na/ti/native-tls,data,38375,2025-11-25 01:29:17.335673429 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/na/no/nanorand,data,16690,2025-12-15 12:58:21.924000454 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/na/iv/naive-timer,data,362,2025-12-15 12:58:29.800000455 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/no/rm/normpath,data,14737,2025-11-25 01:29:17.335673429 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/no/rm/normalize-line-endings,data,891,2025-11-26 18:52:40.971759567 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/on/ce/once_cell,data,48102,2025-11-25 01:29:17.339673429 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/on/ce/once_cell_polyfill,data,1426,2025-11-26 18:52:41.195759567 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/on/es/oneshot,data,8478,2025-12-15 12:55:38.316000445 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/pa/th/path-slash,data,2538,2025-11-25 01:29:17.339673429 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/pa/th/path-tree,data,51691,2025-12-15 12:57:56.080000453 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/pa/st/paste,data,18139,2025-11-26 18:52:38.679759566 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/pa/rk/parking_lot,data,43256,2025-11-26 18:52:39.499759567 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/pa/rk/parking_lot_core,data,65487,2025-11-26 18:52:40.967759567 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/pa/rk/parking,data,3672,2025-12-15 12:58:21.936000454 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/pa/rq/parquet,data,503191,2025-12-15 12:55:37.764000445 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/pa/ni/panic-message,data,366,2025-12-15 12:58:29.800000455 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/pe/p4/pep440_rs,data,25368,2025-11-26 18:52:38.519759566 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/pe/p5/pep508_rs,data,50681,2025-11-26 18:52:38.531759566 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/pe/rc/percent-encoding,data,1840,2025-11-26 18:52:39.483759567 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/pe/ar/pear,data,10269,2025-12-15 12:55:37.936000445 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/pe/ar/pear_codegen,data,17100,2025-12-15 12:57:56.412000453 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/pe/tg/petgraph,data,70352,2025-12-15 12:58:21.720000454 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/pe/st/pest,data,48837,2025-12-15 12:58:29.824000455 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/pe/st/pest_derive,data,36211,2025-12-15 12:58:29.828000455 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/pe/st/pest_generator,data,36124,2025-12-15 12:58:31.200000455 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/pe/st/pest_meta,data,27630,2025-12-15 12:58:31.500000455 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/pe/m-/pem-rfc7468,data,7600,2025-12-15 12:58:31.208000455 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/pl/at/platform-info,data,6703,2025-11-26 18:52:38.531759566 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/pl/ai/plain,data,1109,2025-11-26 18:52:38.735759566 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/pl/ot/plotters,data,95110,2025-12-15 12:55:38.280000445 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/pl/ot/plotters-backend,data,2012,2025-12-15 12:57:56.460000453 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/pl/ot/plotters-svg,data,3628,2025-12-15 12:57:56.464000453 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/pr/et/pretty_assertions,data,12889,2025-11-26 18:52:38.531759566 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/pr/et/prettyplease,data,46252,2025-12-15 12:57:56.108000453 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/pr/oc/proc-macro2,data,84621,2025-11-26 18:52:38.691759566 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/pr/oc/proc-macro-crate,data,15886,2025-11-26 18:52:40.963759567 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/pr/oc/proc-macro-error2,data,5322,2025-12-15 12:57:56.404000453 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/pr/oc/proc-macro-error-attr2,data,902,2025-12-15 12:58:22.032000454 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/pr/oc/proc-macro2-diagnostics,data,3695,2025-12-15 12:58:22.040000454 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/pr/os/prost,data,42487,2025-12-15 12:55:09.404000443 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/pr/os/prost-types,data,20823,2025-12-15 12:55:09.408000443 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/pr/os/prost-derive,data,30493,2025-12-15 12:55:38.268000445 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/pr/os/prost-build,data,91054,2025-12-15 12:57:56.112000453 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/pr/op/proptest,data,77174,2025-12-15 12:55:37.656000445 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/pr/op/proptest-derive,data,9434,2025-12-15 12:55:37.656000445 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/pr/op/proptest-state-machine,data,3436,2025-12-15 12:55:37.672000445 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/pr/ed/predicates,data,36923,2025-12-15 13:18:54.808000528 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/pr/ed/predicates-core,data,1966,2025-12-15 13:18:55.036000528 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/pr/ed/predicates-tree,data,7004,2025-12-15 13:18:55.036000528 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/py/pr/pyproject-toml,data,24554,2025-11-26 18:52:38.535759566 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/py/th/python-pkginfo,data,26137,2025-11-26 18:52:38.539759566 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/py/th/python3-dll-a,data,4672,2025-12-12 07:26:08.558851899 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/py/o3/pyo3,data,366723,2025-12-12 07:26:07.022851899 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/py/o3/pyo3-build-config,data,49985,2025-12-12 07:26:07.034851899 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/py/o3/pyo3-ffi,data,46273,2025-12-12 07:26:08.002851899 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/py/o3/pyo3-macros,data,43805,2025-12-12 07:26:08.006851899 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/py/o3/pyo3-macros-backend,data,48970,2025-12-12 07:26:08.558851899 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/re/ge/regex,data,209289,2025-11-26 18:52:38.551759566 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/re/ge/regex-automata,data,84572,2025-11-26 18:52:38.739759566 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/re/ge/regex-syntax,data,31572,2025-11-26 18:52:39.419759567 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/re/ge/regex-lite,data,4345,2025-12-15 12:57:56.272000453 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/re/f-/ref-cast,data,18543,2025-11-26 18:52:39.423759567 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/re/f-/ref-cast-impl,data,19244,2025-11-26 18:52:40.935759567 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/re/do/redox_users,data,12782,2025-11-26 18:52:39.531759567 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/re/do/redox_syscall,data,28672,2025-11-26 18:52:41.183759567 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/re/la/relative-path,data,16776,2025-11-26 18:52:40.963759567 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/re/qw/reqwest,data,853228,2025-12-15 12:55:09.304000443 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/ru/st/rustc_version,data,5725,2025-11-26 18:52:38.551759566 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/ru/st/rustflags,data,1805,2025-11-26 18:52:38.551759566 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/ru/st/rustls,data,244766,2025-11-26 18:52:38.559759566 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/ru/st/rustls-pemfile,data,8479,2025-11-26 18:52:38.559759566 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/ru/st/rustversion,data,8863,2025-11-26 18:52:38.639759566 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/ru/st/rustc-hash,data,2065,2025-11-26 18:52:39.395759567 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/ru/st/rustls-pki-types,data,9381,2025-11-26 18:52:39.419759567 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/ru/st/rustls-webpki,data,61697,2025-11-26 18:52:39.419759567 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/ru/st/rustix,data,1105621,2025-11-26 18:52:39.467759567 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/ru/st/rust-stemmers,data,2186,2025-12-15 12:55:09.588000443 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/ru/st/rust-embed,data,103026,2025-12-15 12:55:37.668000445 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/ru/st/rustls-native-certs,data,33060,2025-12-15 12:55:37.968000445 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/ru/st/rusty-fork,data,4787,2025-12-15 12:57:56.104000453 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/ru/st/rust-embed-impl,data,37059,2025-12-15 12:57:56.116000453 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/ru/st/rust-embed-utils,data,13799,2025-12-15 12:57:56.116000453 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/ru/st/rustc-demangle,data,9112,2025-12-15 12:58:29.840000455 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/sa/me/same-file,data,5407,2025-11-26 18:52:38.559759566 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/sc/he/schemars,data,246375,2025-11-26 18:52:38.567759566 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/sc/he/schemars_derive,data,72571,2025-11-26 18:52:39.423759567 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/sc/ro/scroll,data,8802,2025-11-26 18:52:38.735759566 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/sc/ro/scroll_derive,data,14104,2025-11-26 18:52:39.535759567 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/sc/ha/schannel,data,22779,2025-11-26 18:52:38.763759566 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/sc/op/scopeguard,data,2012,2025-11-26 18:52:41.195759567 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/sc/op/scoped-tls,data,877,2025-12-15 12:57:56.180000453 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/se/mv/semver,data,21475,2025-11-26 18:52:38.567759566 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/se/rd/serde,data,156226,2025-11-26 18:52:38.571759566 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/se/rd/serde_json,data,259447,2025-11-26 18:52:38.579759566 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/se/rd/serde_derive,data,188923,2025-11-26 18:52:38.651759566 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/se/rd/serde_core,data,5655,2025-11-26 18:52:39.423759567 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/se/rd/serde_spanned,data,7926,2025-11-26 18:52:39.471759567 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/se/rd/serde_derive_internals,data,10802,2025-11-26 18:52:40.935759567 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/se/rd/serde_yaml,data,82613,2025-12-15 12:55:09.572000443 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/se/rd/serde-pickle,data,18987,2025-12-15 12:55:37.692000445 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/se/rd/serde_urlencoded,data,11721,2025-12-15 12:55:37.928000445 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/se/rd/serde_path_to_error,data,12982,2025-12-15 12:57:55.948000453 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/se/rd/serde_regex,data,4466,2025-12-15 12:57:56.080000453 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/se/rd/serde-value,data,6870,2025-12-15 12:57:56.120000453 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/se/rd/serde_bytes,data,20037,2025-12-15 13:05:07.116000478 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/se/ri/serial_test,data,19698,2025-11-26 18:52:38.639759566 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/se/ri/serial_test_derive,data,13363,2025-11-26 18:52:39.503759567 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/se/cu/security-framework,data,118676,2025-11-26 18:52:38.767759566 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/se/cu/security-framework-sys,data,34405,2025-11-26 18:52:38.767759566 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/se/a-/sea-query,data,355224,2025-12-15 12:55:09.320000443 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/se/a-/sea-query-binder,data,52573,2025-12-15 12:55:37.692000445 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/se/a-/sea-query-derive,data,17138,2025-12-15 12:55:38.292000445 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/se/ts/setsum,data,2021,2025-12-15 12:55:37.824000445 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/se/q-/seq-macro,data,5103,2025-12-15 12:57:56.312000453 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/se/cr/secrecy,data,9402,2025-12-15 12:58:21.728000454 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/se/c1/sec1,data,34286,2025-12-15 12:58:31.212000455 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/sh/a2/sha2,data,50063,2025-11-26 18:52:38.583759566 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/sh/le/shlex,data,1240,2025-11-26 18:52:38.687759566 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/sh/el/shell-words,data,546,2025-11-26 18:52:38.731759566 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/sh/ar/sharded-slab,data,13998,2025-11-26 18:52:39.479759567 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/sh/ut/shuttle,data,45766,2025-12-15 12:55:37.696000445 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/sh/a3/sha3,data,28574,2025-12-15 12:57:56.336000453 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/sh/a1/sha1,data,22061,2025-12-15 12:57:56.384000453 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/sh/a1/sha1_smol,data,1304,2025-12-15 13:04:28.632000476 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/3/t/tar,data,39175,2025-11-26 18:52:38.583759566 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/3/t/tap,data,3107,2025-12-12 07:26:08.550851899 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/3/u/url,data,79060,2025-11-26 18:52:38.619759566 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/3/x/xz2,data,5839,2025-11-26 18:52:38.623759566 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/3/z/zip,data,255515,2025-11-26 18:52:38.627759566 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/3/f/fs4,data,49905,2025-11-26 18:52:38.631759566 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/3/f/fnv,data,1274,2025-11-26 18:52:41.199759567 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/3/c/crc,data,9751,2025-11-26 18:52:38.683759566 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/3/c/cab,data,8522,2025-11-26 18:52:39.527759567 -0500,proot_home
.cargo/registry/index/index.crates.io-1949cf8c6b5b557f/.cache/3/c/cfb,data,14696,2025-11-26 18:52:40.979759567 -0500,proot_home
